1.157502e-16	4.861187e-17
1.325987e-16	5.683232e-17
1.502571e-16	6.626660e-17
1.713638e-16	7.656965e-17
1.954534e-16	8.815299e-17
2.215476e-16	1.009689e-16
2.500698e-16	1.152585e-16
2.811198e-16	1.309395e-16
3.151069e-16	1.476577e-16
3.519350e-16	1.660041e-16
3.906593e-16	1.854661e-16
4.318094e-16	2.060352e-16
4.744066e-16	2.273454e-16
5.177658e-16	2.497225e-16
5.611322e-16	2.711039e-16
6.036365e-16	2.927590e-16
6.441470e-16	3.134502e-16
6.819733e-16	3.339785e-16
7.164418e-16	3.518562e-16
7.470724e-16	3.679736e-16
7.735624e-16	3.811064e-16
1.610508e-18	-1.476893e-18
1.872041e-18	-1.542627e-18
1.948412e-18	-1.705982e-18
2.247906e-18	-1.756148e-18
2.496896e-18	-1.891497e-18
2.787498e-18	-1.981373e-18
3.265105e-18	-2.002254e-18
3.605817e-18	-2.110094e-18
4.240031e-18	-2.074951e-18
4.843073e-18	-2.089558e-18
5.570186e-18	-2.017191e-18
6.561832e-18	-1.849444e-18
7.528038e-18	-1.734078e-18
8.816242e-18	-1.418804e-18
1.023318e-17	-1.069673e-18
1.173955e-17	-5.713640e-19
1.387645e-17	1.255897e-19
1.625896e-17	8.654803e-19
1.899211e-17	1.929112e-18
2.196955e-17	3.112178e-18
2.538565e-17	4.608779e-18
2.990866e-17	6.415907e-18
3.466603e-17	8.551000e-18
4.027619e-17	1.101525e-17
4.662182e-17	1.400858e-17
5.382180e-17	1.749815e-17
6.150844e-17	2.155488e-17
7.143841e-17	2.602494e-17
8.220907e-17	3.136947e-17
9.431920e-17	3.741209e-17
1.084023e-16	4.440260e-17
1.243655e-16	5.225534e-17
1.408861e-16	6.097992e-17
1.613286e-16	7.073643e-17
1.841923e-16	8.180578e-17
2.085142e-16	9.424068e-17
2.363784e-16	1.077987e-16
2.663242e-16	1.229489e-16
2.991028e-16	1.390714e-16
3.346068e-16	1.567618e-16
